meter_id,timestamp,power,voltage,current,frequency,energy
1000000031,2026-01-06 10:16:21,948.75,233.4,4.06,49.92,0.0791
1000000032,2026-01-06 10:16:21,1012.51,222.3,4.55,50.14,0.0844
1000000033,2026-01-06 10:16:21,1341.71,232.86,5.76,50.37,0.1118
1000000034,2026-01-06 10:16:21,1462.62,226.44,6.46,49.94,0.1219
1000000035,2026-01-06 10:16:21,1012.07,231.28,4.38,49.57,0.0843
1000000036,2026-01-06 10:16:21,1446.11,237.3,6.09,50.05,0.1205
1000000037,2026-01-06 10:16:21,1366.83,227.27,6.01,50.43,0.1139
1000000038,2026-01-06 10:16:21,1191.63,232.99,5.11,50.3,0.0993
1000000039,2026-01-06 10:16:21,806.82,224.08,3.6,49.73,0.0672
1000000040,2026-01-06 10:16:21,925.36,220.08,4.2,50.08,0.0771
1000000041,2026-01-06 10:16:21,1229.46,236.9,5.19,50.21,0.1025
1000000042,2026-01-06 10:16:21,1048.22,221.02,4.74,49.66,0.0874
1000000043,2026-01-06 10:16:21,850.43,221.89,3.83,49.51,0.0709
1000000044,2026-01-06 10:16:21,1378.65,234.12,5.89,50.31,0.1149
1000000045,2026-01-06 10:16:21,1497.9,236.91,6.32,50.09,0.1248
1000000046,2026-01-06 10:16:21,1247.56,237.44,5.25,50.18,0.104
1000000047,2026-01-06 10:16:21,1160.08,225.78,5.14,50.04,0.0967
1000000048,2026-01-06 10:16:21,1438.43,227.81,6.31,50.26,0.1199
1000000049,2026-01-06 10:16:21,1365.78,229.64,5.95,49.69,0.1138
1000000050,2026-01-06 10:16:21,983.42,223.69,4.4,49.78,0.082
1000000051,2026-01-06 10:16:21,1460.26,228.94,6.38,50.31,0.1217
1000000052,2026-01-06 10:16:21,935.06,236.57,3.95,50.45,0.0779
1000000053,2026-01-06 10:16:21,1283.51,234.21,5.48,50.03,0.107
1000000054,2026-01-06 10:16:21,1440.85,232.25,6.2,49.7,0.1201
1000000055,2026-01-06 10:16:21,969.68,239.11,4.06,50.27,0.0808
1000000056,2026-01-06 10:16:21,1006.95,233.35,4.32,49.81,0.0839
1000000057,2026-01-06 10:16:21,922.23,239.58,3.85,49.95,0.0769
1000000058,2026-01-06 10:16:21,800.41,232.4,3.44,49.85,0.0667
1000000059,2026-01-06 10:16:21,811.0,235.57,3.44,49.7,0.0676
1000000060,2026-01-06 10:16:21,1017.39,221.21,4.6,49.85,0.0848
1000000061,2026-01-06 10:16:21,1042.58,228.23,4.57,49.65,0.0869
1000000062,2026-01-06 10:16:21,1180.93,234.78,5.03,49.51,0.0984
1000000063,2026-01-06 10:16:21,825.63,227.43,3.63,50.07,0.0688
1000000064,2026-01-06 10:16:21,1414.22,229.41,6.16,50.07,0.1179
1000000065,2026-01-06 10:16:21,1126.63,232.23,4.85,49.94,0.0939
1000000066,2026-01-06 10:16:21,1062.56,229.96,4.62,49.67,0.0885
1000000067,2026-01-06 10:16:21,838.53,227.26,3.69,50.43,0.0699
1000000068,2026-01-06 10:16:21,810.5,223.33,3.63,50.17,0.0675
1000000069,2026-01-06 10:16:21,1326.0,235.7,5.63,49.96,0.1105
1000000070,2026-01-06 10:16:21,1136.14,227.13,5.0,50.47,0.0947
1000000071,2026-01-06 10:16:21,972.21,224.22,4.34,50.24,0.081
1000000072,2026-01-06 10:16:21,805.09,232.71,3.46,49.51,0.0671
1000000073,2026-01-06 10:16:21,1061.27,226.71,4.68,50.24,0.0884
1000000074,2026-01-06 10:16:21,1306.97,225.22,5.8,50.15,0.1089
1000000075,2026-01-06 10:16:21,1491.99,237.53,6.28,49.72,0.1243
1000000076,2026-01-06 10:16:21,1224.37,224.46,5.45,49.53,0.102
1000000077,2026-01-06 10:16:21,861.08,239.12,3.6,49.95,0.0718
1000000078,2026-01-06 10:16:21,1361.9,231.16,5.89,50.27,0.1135
1000000079,2026-01-06 10:16:21,1384.32,234.43,5.91,50.02,0.1154
1000000080,2026-01-06 10:16:21,1336.47,234.04,5.71,49.61,0.1114
1000000081,2026-01-06 10:16:21,1343.59,234.37,5.73,50.46,0.112
1000000082,2026-01-06 10:16:21,876.26,229.37,3.82,50.31,0.073
1000000083,2026-01-06 10:16:21,978.25,229.38,4.26,49.74,0.0815
1000000084,2026-01-06 10:16:21,1439.22,232.3,6.2,49.9,0.1199
1000000085,2026-01-06 10:16:21,1273.19,221.9,5.74,50.16,0.1061
1000000086,2026-01-06 10:16:21,1306.16,237.5,5.5,50.34,0.1088
1000000087,2026-01-06 10:16:21,1050.55,227.23,4.62,49.64,0.0875
1000000088,2026-01-06 10:16:21,1093.15,234.5,4.66,50.46,0.0911
1000000089,2026-01-06 10:16:21,1312.14,220.84,5.94,49.76,0.1093
1000000090,2026-01-06 10:16:21,1179.93,232.97,5.06,49.55,0.0983
1000000091,2026-01-06 10:16:21,824.18,237.39,3.47,49.79,0.0687
1000000092,2026-01-06 10:16:21,966.9,226.98,4.26,50.05,0.0806
1000000093,2026-01-06 10:16:21,1492.38,227.93,6.55,49.81,0.1244
1000000094,2026-01-06 10:16:21,1128.54,226.59,4.98,50.41,0.094
1000000095,2026-01-06 10:16:21,1021.65,239.24,4.27,49.83,0.0851
1000000096,2026-01-06 10:16:21,1166.68,225.56,5.17,50.24,0.0972
1000000097,2026-01-06 10:16:21,977.17,226.54,4.31,49.94,0.0814
1000000098,2026-01-06 10:16:21,980.5,223.57,4.39,50.3,0.0817
1000000099,2026-01-06 10:16:21,1084.47,231.37,4.69,49.63,0.0904
1000000100,2026-01-06 10:16:21,1180.18,229.16,5.15,50.17,0.0983
1000000101,2026-01-06 10:16:21,983.32,227.0,4.33,50.36,0.0819
1000000102,2026-01-06 10:16:21,1336.77,239.79,5.57,50.15,0.1114
1000000103,2026-01-06 10:16:21,998.15,223.28,4.47,50.2,0.0832
1000000104,2026-01-06 10:16:21,874.55,220.01,3.98,49.78,0.0729
1000000105,2026-01-06 10:16:21,1132.18,221.77,5.11,50.22,0.0943
1000000106,2026-01-06 10:16:21,1072.36,236.67,4.53,49.95,0.0894
1000000107,2026-01-06 10:16:21,976.45,231.22,4.22,50.4,0.0814
1000000108,2026-01-06 10:16:21,1070.16,222.82,4.8,49.95,0.0892
1000000109,2026-01-06 10:16:21,1482.16,227.03,6.53,50.01,0.1235
1000000110,2026-01-06 10:16:21,1337.13,232.76,5.74,49.67,0.1114
1000000111,2026-01-06 10:16:21,1410.33,228.46,6.17,49.55,0.1175
1000000112,2026-01-06 10:16:21,854.53,230.49,3.71,49.89,0.0712
1000000113,2026-01-06 10:16:21,1135.11,221.73,5.12,50.27,0.0946
1000000114,2026-01-06 10:16:21,1221.53,226.88,5.38,49.87,0.1018
1000000115,2026-01-06 10:16:21,1110.97,224.44,4.95,50.45,0.0926
1000000116,2026-01-06 10:16:21,1045.2,235.31,4.44,50.2,0.0871
1000000117,2026-01-06 10:16:21,1373.08,224.61,6.11,49.56,0.1144
1000000118,2026-01-06 10:16:21,1466.42,231.73,6.33,50.14,0.1222
1000000119,2026-01-06 10:16:21,1177.4,229.18,5.14,50.47,0.0981
1000000120,2026-01-06 10:16:21,1079.12,225.69,4.78,50.08,0.0899
1000000121,2026-01-06 10:16:21,1175.43,239.09,4.92,49.73,0.098
1000000122,2026-01-06 10:16:21,1283.25,232.16,5.53,50.33,0.1069
1000000123,2026-01-06 10:16:21,1066.41,236.61,4.51,50.32,0.0889
1000000124,2026-01-06 10:16:21,838.48,233.73,3.59,50.05,0.0699
1000000125,2026-01-06 10:16:21,1331.39,232.8,5.72,50.19,0.1109
1000000126,2026-01-06 10:16:21,1441.08,231.84,6.22,49.66,0.1201
1000000127,2026-01-06 10:16:21,1024.35,230.4,4.45,50.24,0.0854
1000000128,2026-01-06 10:16:21,835.32,235.67,3.54,50.23,0.0696
1000000129,2026-01-06 10:16:21,1116.41,231.74,4.82,50.24,0.093
1000000130,2026-01-06 10:16:21,1418.68,233.47,6.08,50.22,0.1182
1000000131,2026-01-06 10:16:21,885.04,222.8,3.97,49.95,0.0738
1000000132,2026-01-06 10:16:21,1494.35,220.41,6.78,50.09,0.1245
1000000133,2026-01-06 10:16:21,1244.7,232.9,5.34,49.57,0.1037
1000000134,2026-01-06 10:16:21,1226.99,222.36,5.52,49.73,0.1022
1000000135,2026-01-06 10:16:21,1277.84,228.31,5.6,49.9,0.1065
1000000136,2026-01-06 10:16:21,1225.0,234.76,5.22,50.02,0.1021
1000000137,2026-01-06 10:16:21,1343.46,233.01,5.77,50.2,0.112
1000000138,2026-01-06 10:16:21,1123.38,226.98,4.95,49.76,0.0936
1000000139,2026-01-06 10:16:21,859.23,224.98,3.82,49.6,0.0716
1000000140,2026-01-06 10:16:21,881.6,237.31,3.71,49.64,0.0735
1000000141,2026-01-06 10:16:21,974.57,225.73,4.32,50.09,0.0812
1000000142,2026-01-06 10:16:21,880.25,228.81,3.85,50.14,0.0734
1000000143,2026-01-06 10:16:21,1255.97,226.73,5.54,49.57,0.1047
1000000144,2026-01-06 10:16:21,942.81,231.49,4.07,49.93,0.0786
1000000145,2026-01-06 10:16:21,861.62,231.46,3.72,49.92,0.0718
1000000146,2026-01-06 10:16:21,802.02,237.37,3.38,50.43,0.0668
1000000147,2026-01-06 10:16:21,1242.68,239.85,5.18,49.71,0.1036
1000000148,2026-01-06 10:16:21,1297.84,225.26,5.76,49.54,0.1082
1000000149,2026-01-06 10:16:21,839.77,220.53,3.81,49.73,0.07
1000000150,2026-01-06 10:16:21,1140.06,224.04,5.09,50.35,0.095
1000000151,2026-01-06 10:16:21,1440.51,226.16,6.37,49.56,0.12
1000000152,2026-01-06 10:16:21,1452.93,236.25,6.15,50.28,0.1211
1000000153,2026-01-06 10:16:21,917.95,236.13,3.89,49.53,0.0765
1000000154,2026-01-06 10:16:21,1305.55,225.1,5.8,50.04,0.1088
1000000155,2026-01-06 10:16:21,1463.07,225.02,6.5,49.54,0.1219
1000000156,2026-01-06 10:16:21,983.56,224.35,4.38,50.43,0.082
1000000157,2026-01-06 10:16:21,1123.41,228.48,4.92,49.99,0.0936
1000000158,2026-01-06 10:16:21,1446.38,233.96,6.18,49.73,0.1205
1000000159,2026-01-06 10:16:21,1075.4,223.76,4.81,49.57,0.0896
1000000160,2026-01-06 10:16:21,1371.62,239.17,5.73,50.03,0.1143
1000000161,2026-01-06 10:16:21,906.63,225.18,4.03,49.83,0.0756
1000000162,2026-01-06 10:16:21,828.43,230.68,3.59,49.54,0.069
1000000163,2026-01-06 10:16:21,1136.94,222.18,5.12,50.49,0.0947
1000000164,2026-01-06 10:16:21,987.79,223.31,4.42,49.77,0.0823
1000000165,2026-01-06 10:16:21,1134.53,227.54,4.99,50.12,0.0945
1000000166,2026-01-06 10:16:21,1338.18,226.29,5.91,49.73,0.1115
1000000167,2026-01-06 10:16:21,877.81,231.64,3.79,50.19,0.0732
1000000168,2026-01-06 10:16:21,1076.41,223.06,4.83,49.59,0.0897
1000000169,2026-01-06 10:16:21,1063.49,222.03,4.79,49.64,0.0886
1000000170,2026-01-06 10:16:21,1381.72,228.69,6.04,50.23,0.1151
1000000171,2026-01-06 10:16:21,1109.97,227.12,4.89,49.91,0.0925
1000000172,2026-01-06 10:16:21,882.7,222.98,3.96,49.58,0.0736
1000000173,2026-01-06 10:16:21,1080.4,224.97,4.8,49.53,0.09
1000000174,2026-01-06 10:16:21,1192.57,224.51,5.31,49.84,0.0994
1000000175,2026-01-06 10:16:21,1082.03,230.7,4.69,50.27,0.0902
1000000176,2026-01-06 10:16:21,830.94,221.76,3.75,50.37,0.0692
1000000177,2026-01-06 10:16:21,854.83,228.23,3.75,50.03,0.0712
1000000178,2026-01-06 10:16:21,970.32,222.78,4.36,50.31,0.0809
1000000179,2026-01-06 10:16:21,1289.19,229.59,5.62,49.92,0.1074
1000000180,2026-01-06 10:16:21,1492.73,236.3,6.32,49.9,0.1244
1000000181,2026-01-06 10:16:21,1157.09,222.13,5.21,49.64,0.0964
1000000182,2026-01-06 10:16:21,1203.21,230.26,5.23,50.49,0.1003
1000000183,2026-01-06 10:16:21,966.51,237.19,4.07,49.58,0.0805
1000000184,2026-01-06 10:16:21,1488.99,223.0,6.68,49.84,0.1241
1000000185,2026-01-06 10:16:21,1234.94,230.99,5.35,50.05,0.1029
1000000186,2026-01-06 10:16:21,1072.27,237.69,4.51,50.36,0.0894
1000000187,2026-01-06 10:16:21,883.11,227.33,3.88,49.97,0.0736
1000000188,2026-01-06 10:16:21,1297.11,225.86,5.74,50.06,0.1081
1000000189,2026-01-06 10:16:21,1349.65,235.44,5.73,49.99,0.1125
1000000190,2026-01-06 10:16:21,1490.02,235.78,6.32,49.81,0.1242
1000000191,2026-01-06 10:16:21,1475.07,221.58,6.66,49.84,0.1229
1000000192,2026-01-06 10:16:21,1250.49,229.49,5.45,49.5,0.1042
1000000193,2026-01-06 10:16:21,1349.22,237.57,5.68,50.38,0.1124
1000000194,2026-01-06 10:16:21,889.92,229.78,3.87,50.39,0.0742
1000000195,2026-01-06 10:16:21,885.97,227.37,3.9,49.67,0.0738
1000000196,2026-01-06 10:16:21,863.64,221.85,3.89,49.58,0.072
1000000197,2026-01-06 10:16:21,991.71,238.87,4.15,50.24,0.0826
1000000198,2026-01-06 10:16:21,1471.8,232.55,6.33,50.16,0.1227
1000000199,2026-01-06 10:16:21,1370.33,232.89,5.88,49.96,0.1142
1000000200,2026-01-06 10:16:21,1022.69,222.93,4.59,49.93,0.0852
1000000201,2026-01-06 10:16:21,1351.63,230.2,5.87,49.8,0.1126
1000000202,2026-01-06 10:16:21,829.16,236.82,3.5,50.19,0.0691
1000000203,2026-01-06 10:16:21,1172.76,226.13,5.19,50.48,0.0977
1000000204,2026-01-06 10:16:21,1135.1,238.55,4.76,49.82,0.0946
1000000205,2026-01-06 10:16:21,1036.66,225.03,4.61,49.54,0.0864
1000000206,2026-01-06 10:16:21,848.22,231.69,3.66,50.42,0.0707
1000000207,2026-01-06 10:16:21,1340.88,232.05,5.78,50.48,0.1117
1000000208,2026-01-06 10:16:21,866.41,237.22,3.65,50.18,0.0722
1000000209,2026-01-06 10:16:21,1464.99,238.91,6.13,49.63,0.1221
1000000210,2026-01-06 10:16:21,1439.59,234.02,6.15,50.2,0.12
1000000211,2026-01-06 10:16:21,960.56,221.96,4.33,50.18,0.08
1000000212,2026-01-06 10:16:21,1093.8,224.49,4.87,50.38,0.0912
1000000213,2026-01-06 10:16:21,1416.21,230.52,6.14,49.87,0.118
1000000214,2026-01-06 10:16:21,823.27,224.72,3.66,50.18,0.0686
1000000215,2026-01-06 10:16:21,812.91,226.7,3.59,50.0,0.0677
1000000216,2026-01-06 10:16:21,1365.55,229.21,5.96,49.78,0.1138
1000000217,2026-01-06 10:16:21,1437.67,222.16,6.47,50.15,0.1198
1000000218,2026-01-06 10:16:21,1421.54,239.98,5.92,50.06,0.1185
1000000219,2026-01-06 10:16:21,1374.99,226.71,6.06,50.06,0.1146
1000000220,2026-01-06 10:16:21,1373.89,237.75,5.78,49.83,0.1145
1000000221,2026-01-06 10:16:21,883.02,239.82,3.68,49.86,0.0736
1000000222,2026-01-06 10:16:21,1354.68,236.67,5.72,50.35,0.1129
1000000223,2026-01-06 10:16:21,804.62,229.4,3.51,49.86,0.0671
1000000224,2026-01-06 10:16:21,1107.93,231.87,4.78,49.97,0.0923
1000000225,2026-01-06 10:16:21,1306.94,236.31,5.53,50.17,0.1089
1000000226,2026-01-06 10:16:21,878.61,235.28,3.73,49.55,0.0732
1000000227,2026-01-06 10:16:21,825.88,223.38,3.7,50.04,0.0688
1000000228,2026-01-06 10:16:21,1339.14,220.0,6.09,49.89,0.1116
1000000229,2026-01-06 10:16:21,1429.71,230.35,6.21,50.02,0.1191
1000000230,2026-01-06 10:16:21,821.38,226.24,3.63,49.81,0.0684
1000000231,2026-01-06 10:16:21,1089.11,221.27,4.92,49.96,0.0908
1000000232,2026-01-06 10:16:21,1060.79,227.89,4.65,49.6,0.0884
1000000233,2026-01-06 10:16:21,1002.13,229.25,4.37,49.73,0.0835
1000000234,2026-01-06 10:16:21,916.15,232.52,3.94,50.47,0.0763
1000000235,2026-01-06 10:16:21,1454.13,221.03,6.58,49.86,0.1212
1000000236,2026-01-06 10:16:21,1256.28,233.24,5.39,49.51,0.1047
1000000237,2026-01-06 10:16:21,1330.67,224.88,5.92,50.35,0.1109
1000000238,2026-01-06 10:16:21,805.01,238.92,3.37,49.59,0.0671
1000000239,2026-01-06 10:16:21,1482.36,223.39,6.64,49.63,0.1235
1000000240,2026-01-06 10:16:21,823.47,226.65,3.63,50.37,0.0686
1000000241,2026-01-06 10:16:21,1177.81,231.43,5.09,50.37,0.0982
1000000242,2026-01-06 10:16:21,939.15,230.6,4.07,50.46,0.0783
1000000243,2026-01-06 10:16:21,1274.24,228.92,5.57,49.73,0.1062
1000000244,2026-01-06 10:16:21,1347.97,226.71,5.95,50.2,0.1123
1000000245,2026-01-06 10:16:21,909.14,223.84,4.06,49.56,0.0758
1000000246,2026-01-06 10:16:21,1461.27,237.97,6.14,49.57,0.1218
1000000247,2026-01-06 10:16:21,1272.49,237.02,5.37,50.11,0.106
1000000248,2026-01-06 10:16:21,1244.34,239.32,5.2,49.67,0.1037
1000000249,2026-01-06 10:16:21,991.03,234.6,4.22,49.63,0.0826
1000000250,2026-01-06 10:16:21,951.13,239.0,3.98,50.37,0.0793
1000000251,2026-01-06 10:16:21,1368.89,223.15,6.13,50.36,0.1141
1000000252,2026-01-06 10:16:21,986.3,235.74,4.18,49.91,0.0822
1000000253,2026-01-06 10:16:21,1021.63,234.94,4.35,50.1,0.0851
1000000254,2026-01-06 10:16:21,1329.61,237.02,5.61,49.89,0.1108
1000000255,2026-01-06 10:16:21,1073.32,225.4,4.76,50.2,0.0894
1000000256,2026-01-06 10:16:21,909.92,234.14,3.89,50.07,0.0758
1000000257,2026-01-06 10:16:21,844.33,221.78,3.81,50.23,0.0704
1000000258,2026-01-06 10:16:21,1381.22,233.55,5.91,50.14,0.1151
1000000259,2026-01-06 10:16:21,1372.0,223.01,6.15,49.65,0.1143
1000000260,2026-01-06 10:16:21,1027.32,226.29,4.54,50.32,0.0856
1000000261,2026-01-06 10:16:21,1277.91,236.81,5.4,49.77,0.1065
1000000262,2026-01-06 10:16:21,1413.77,236.45,5.98,50.18,0.1178
1000000263,2026-01-06 10:16:21,1003.59,232.99,4.31,49.98,0.0836
1000000264,2026-01-06 10:16:21,813.19,234.93,3.46,49.93,0.0678
1000000265,2026-01-06 10:16:21,848.02,220.89,3.84,49.7,0.0707
1000000266,2026-01-06 10:16:21,835.41,227.35,3.67,50.0,0.0696
1000000267,2026-01-06 10:16:21,1327.68,224.49,5.91,49.71,0.1106
1000000268,2026-01-06 10:16:21,1022.52,238.31,4.29,49.7,0.0852
1000000269,2026-01-06 10:16:21,1250.81,230.9,5.42,50.13,0.1042
1000000270,2026-01-06 10:16:21,1365.27,231.31,5.9,49.71,0.1138
1000000271,2026-01-06 10:16:21,816.65,228.58,3.57,50.05,0.0681
1000000272,2026-01-06 10:16:21,1184.73,233.2,5.08,49.82,0.0987
1000000273,2026-01-06 10:16:21,882.32,221.37,3.99,49.57,0.0735
1000000274,2026-01-06 10:16:21,1063.42,231.28,4.6,50.23,0.0886
1000000275,2026-01-06 10:16:21,923.86,235.54,3.92,49.52,0.077
1000000276,2026-01-06 10:16:21,1149.94,226.36,5.08,49.88,0.0958
1000000277,2026-01-06 10:16:21,1058.02,239.29,4.42,50.17,0.0882
1000000278,2026-01-06 10:16:21,854.55,224.22,3.81,49.79,0.0712
1000000279,2026-01-06 10:16:21,878.06,232.82,3.77,50.07,0.0732
1000000280,2026-01-06 10:16:21,855.59,234.05,3.66,50.37,0.0713
1000000281,2026-01-06 10:16:21,940.96,225.56,4.17,50.15,0.0784
1000000282,2026-01-06 10:16:21,1397.13,224.94,6.21,49.52,0.1164
1000000283,2026-01-06 10:16:21,974.04,223.48,4.36,50.04,0.0812
1000000284,2026-01-06 10:16:21,1285.35,238.42,5.39,49.66,0.1071
1000000285,2026-01-06 10:16:21,1041.73,239.65,4.35,49.93,0.0868
1000000286,2026-01-06 10:16:21,896.6,235.41,3.81,50.35,0.0747
1000000287,2026-01-06 10:16:21,1291.51,220.83,5.85,49.65,0.1076
1000000288,2026-01-06 10:16:21,1276.37,225.7,5.66,50.18,0.1064
1000000289,2026-01-06 10:16:21,867.57,235.29,3.69,50.42,0.0723
1000000290,2026-01-06 10:16:21,1409.92,236.01,5.97,49.74,0.1175
1000000291,2026-01-06 10:16:21,870.49,237.57,3.66,49.88,0.0725
1000000292,2026-01-06 10:16:21,1291.11,222.29,5.81,50.3,0.1076
1000000293,2026-01-06 10:16:21,1130.76,232.36,4.87,50.04,0.0942
1000000294,2026-01-06 10:16:21,1052.86,233.37,4.51,49.54,0.0877
1000000295,2026-01-06 10:16:21,1343.4,237.88,5.65,50.08,0.1119
1000000296,2026-01-06 10:16:21,989.92,227.57,4.35,49.88,0.0825
1000000297,2026-01-06 10:16:21,1144.56,236.18,4.85,50.08,0.0954
1000000298,2026-01-06 10:16:21,1323.73,231.52,5.72,50.29,0.1103
1000000299,2026-01-06 10:16:21,1255.16,233.43,5.38,50.4,0.1046
1000000300,2026-01-06 10:16:21,1046.53,234.76,4.46,50.2,0.0872
1000000301,2026-01-06 10:16:21,1268.34,229.1,5.54,49.6,0.1057
1000000302,2026-01-06 10:16:21,1398.29,221.43,6.31,49.71,0.1165
1000000303,2026-01-06 10:16:21,1289.0,227.25,5.67,49.85,0.1074
1000000304,2026-01-06 10:16:21,1406.6,229.02,6.14,49.76,0.1172
1000000305,2026-01-06 10:16:21,1230.3,238.35,5.16,50.1,0.1025
1000000306,2026-01-06 10:16:21,1157.79,239.91,4.83,49.61,0.0965
1000000307,2026-01-06 10:16:21,982.27,237.1,4.14,49.52,0.0819
1000000308,2026-01-06 10:16:21,1162.04,236.48,4.91,49.67,0.0968
1000000309,2026-01-06 10:16:21,1150.59,226.43,5.08,49.68,0.0959
1000000310,2026-01-06 10:16:21,931.74,229.47,4.06,50.01,0.0776
1000000311,2026-01-06 10:16:21,1444.82,229.18,6.3,49.68,0.1204
1000000312,2026-01-06 10:16:21,1079.06,238.61,4.52,50.21,0.0899
1000000313,2026-01-06 10:16:21,1319.72,235.56,5.6,50.32,0.11
1000000314,2026-01-06 10:16:21,1495.49,225.84,6.62,49.61,0.1246
1000000315,2026-01-06 10:16:21,1176.67,238.52,4.93,50.09,0.0981
1000000316,2026-01-06 10:16:21,1004.69,235.84,4.26,50.08,0.0837
1000000317,2026-01-06 10:16:21,1210.34,230.95,5.24,49.76,0.1009
1000000318,2026-01-06 10:16:21,866.55,231.69,3.74,49.98,0.0722
1000000319,2026-01-06 10:16:21,1142.48,229.24,4.98,50.36,0.0952
1000000320,2026-01-06 10:16:21,1269.68,238.57,5.32,49.97,0.1058
1000000321,2026-01-06 10:16:21,1000.22,224.61,4.45,49.74,0.0834
1000000322,2026-01-06 10:16:21,1041.25,232.57,4.48,50.23,0.0868
1000000323,2026-01-06 10:16:21,907.81,220.69,4.11,49.5,0.0757
1000000324,2026-01-06 10:16:21,1324.16,225.61,5.87,50.06,0.1103
1000000325,2026-01-06 10:16:21,1035.56,222.58,4.65,49.95,0.0863
1000000326,2026-01-06 10:16:21,1147.53,228.05,5.03,50.07,0.0956
1000000327,2026-01-06 10:16:21,906.45,230.03,3.94,49.98,0.0755
1000000328,2026-01-06 10:16:21,883.06,236.01,3.74,49.77,0.0736
1000000329,2026-01-06 10:16:21,1068.55,238.49,4.48,49.87,0.089
1000000330,2026-01-06 10:16:21,1174.31,222.72,5.27,49.97,0.0979
1000000331,2026-01-06 10:16:21,1380.62,238.93,5.78,50.17,0.1151
1000000332,2026-01-06 10:16:21,1377.33,224.49,6.14,49.96,0.1148
1000000333,2026-01-06 10:16:21,855.64,220.96,3.87,49.86,0.0713
1000000334,2026-01-06 10:16:21,1109.92,225.48,4.92,49.97,0.0925
1000000335,2026-01-06 10:16:21,1313.53,231.39,5.68,50.49,0.1095
1000000336,2026-01-06 10:16:21,1385.1,226.07,6.13,49.81,0.1154
1000000337,2026-01-06 10:16:21,943.94,231.87,4.07,50.45,0.0787
1000000338,2026-01-06 10:16:21,825.78,221.41,3.73,50.36,0.0688
1000000339,2026-01-06 10:16:21,1232.84,233.46,5.28,49.65,0.1027
1000000340,2026-01-06 10:16:21,893.85,221.84,4.03,50.44,0.0745
1000000341,2026-01-06 10:16:21,1313.47,236.77,5.55,50.36,0.1095
1000000342,2026-01-06 10:16:21,890.85,228.27,3.9,50.42,0.0742
1000000343,2026-01-06 10:16:21,1102.38,228.51,4.82,50.35,0.0919
1000000344,2026-01-06 10:16:21,1156.3,231.46,5.0,49.85,0.0964
1000000345,2026-01-06 10:16:21,1398.95,232.09,6.03,50.46,0.1166
1000000346,2026-01-06 10:16:21,1433.37,235.31,6.09,50.14,0.1194
1000000347,2026-01-06 10:16:21,1431.78,225.15,6.36,49.73,0.1193
1000000348,2026-01-06 10:16:21,1089.62,231.97,4.7,49.84,0.0908
1000000349,2026-01-06 10:16:21,984.36,233.4,4.22,50.45,0.082
1000000350,2026-01-06 10:16:21,1470.34,235.05,6.26,50.26,0.1225
1000000351,2026-01-06 10:16:21,830.35,223.71,3.71,50.2,0.0692
1000000352,2026-01-06 10:16:21,1288.09,227.59,5.66,50.09,0.1073
1000000353,2026-01-06 10:16:21,1049.88,236.92,4.43,50.31,0.0875
1000000354,2026-01-06 10:16:21,1033.13,239.97,4.31,50.39,0.0861
1000000355,2026-01-06 10:16:21,892.52,236.27,3.78,50.23,0.0744
1000000356,2026-01-06 10:16:21,1436.01,228.91,6.27,50.47,0.1197
1000000357,2026-01-06 10:16:21,1252.05,233.93,5.35,50.0,0.1043
1000000358,2026-01-06 10:16:21,1317.91,229.34,5.75,49.92,0.1098
1000000359,2026-01-06 10:16:21,960.33,222.72,4.31,49.76,0.08
1000000360,2026-01-06 10:16:21,1435.19,236.08,6.08,50.47,0.1196
1000000361,2026-01-06 10:16:21,1164.39,229.15,5.08,50.14,0.097
1000000362,2026-01-06 10:16:21,1180.45,229.3,5.15,50.49,0.0984
1000000363,2026-01-06 10:16:21,829.72,226.15,3.67,50.28,0.0691
1000000364,2026-01-06 10:16:21,1054.75,235.76,4.47,50.32,0.0879
1000000365,2026-01-06 10:16:21,988.4,237.04,4.17,50.0,0.0824
1000000366,2026-01-06 10:16:21,1242.86,230.64,5.39,50.32,0.1036
1000000367,2026-01-06 10:16:21,1367.6,232.25,5.89,49.83,0.114
1000000368,2026-01-06 10:16:21,1393.41,221.86,6.28,50.46,0.1161
1000000369,2026-01-06 10:16:21,1362.62,222.32,6.13,50.04,0.1136
1000000370,2026-01-06 10:16:21,1270.33,231.52,5.49,50.47,0.1059
1000000371,2026-01-06 10:16:21,1114.15,226.83,4.91,50.3,0.0928
1000000372,2026-01-06 10:16:21,1128.26,234.56,4.81,50.07,0.094
1000000373,2026-01-06 10:16:21,981.82,235.77,4.16,49.89,0.0818
1000000374,2026-01-06 10:16:21,1005.95,235.16,4.28,50.43,0.0838
1000000375,2026-01-06 10:16:21,904.03,220.72,4.1,49.85,0.0753
1000000376,2026-01-06 10:16:21,979.64,239.15,4.1,49.73,0.0816
1000000377,2026-01-06 10:16:21,1234.91,227.04,5.44,50.04,0.1029
1000000378,2026-01-06 10:16:21,1031.16,220.1,4.68,49.54,0.0859
1000000379,2026-01-06 10:16:21,848.23,230.37,3.68,49.81,0.0707
1000000380,2026-01-06 10:16:21,953.28,222.09,4.29,50.49,0.0794
1000000381,2026-01-06 10:16:21,1239.32,237.65,5.21,50.14,0.1033
1000000382,2026-01-06 10:16:21,1338.77,226.2,5.92,49.52,0.1116
